0	0.04019351827376003	1.0	10087	126	2698194	0	99929816257	3126202235233	3171199770104	3171244716071	1.0	6.965001666646792	1.0	0.03196524368473945	0.03196524368473945	1.0	99929816257.0	3126202235233.0
2	0.04713864588109806	0.9998786700854422	8422	1770	2698215	0	99918233758	2611312137636	3162781603110	3179660113509	1.0	7.872567885433662	1.0	0.0382636117367628	0.0382636117367628	0.9998786700854422	99918233758.0	2611312137636.0
4	0.04929494345414721	0.9998786700854422	7976	2201	2698230	0	99918049004	2480432825735	3154931535002	3178694786188	1.0	7.872567885433662	1.0	0.04028250552376574	0.04028250552376574	0.9998786700854422	99918049004.0	2480432825735.0
6	0.05096555754358752	0.9998786700854422	7635	2523	2698247	0	99917407005	2396102137269	3150063735697	3204705213354	1.0	7.872567885433662	1.0	0.041699978248374105	0.041699978248374105	0.9998786700854422	99917407005.0	2396102137269.0
8	0.05244839458424629	0.9998786700854422	7355	2781	2698269	0	99917293325	2316101612364	3146213145387	3213850535515	1.0	8.428621945096369	1.0	0.04314028917885703	0.04314028917885703	0.9998786700854422	99917293325.0	2316101612364.0
10	0.053680762572939286	0.9998786700854422	7114	2995	2698296	0	99919310581	2261587861558	3136857231572	3220057995294	1.0	8.428621945096369	1.0	0.04418104300938631	0.04418104300938631	0.9998786700854422	99919310581.0	2261587861558.0
12	0.0549118752041835	0.9998786700854422	6894	3201	2698310	0	99919310581	2206314126239	3134460251912	3234080990538	1.0	8.428621945096369	1.0	0.04528788960406457	0.04528788960406457	0.9998786700854422	99919310581.0	2206314126239.0
14	0.05599094707873855	0.9998786700854422	6683	3404	2698318	0	99899950384	2155468763800	3133982775540	3238353644373	1.0	50.23151639461265	1.0	0.04634720394086372	0.04634720394086372	0.9998786700854422	99899950384.0	2155468763800.0
16	0.0571945057713568	0.9998786700854422	6512	3564	2698326	0	99899950384	2109765571207	3132011540770	3253056426996	1.0	50.23151639461265	1.0	0.047351208943488016	0.047351208943488016	0.9998786700854422	99899950384.0	2109765571207.0
18	0.058347095305813855	0.9998786700854422	6332	3734	2698336	0	99899950384	2064175841899	3128088790718	3258335027115	1.0	50.23151639461265	1.0	0.04839701558181888	0.04839701558181888	0.9998786700854422	99899950384.0	2064175841899.0
20	0.05987412796059796	0.9998786700854422	6141	3901	2698360	0	99899950384	2015962203044	3120955266968	3260313959831	1.0	50.23151639461265	1.0	0.04955447588905991	0.04955447588905991	0.9998786700854422	99899950384.0	2015962203044.0
22	0.06104656417250082	0.9998786700854422	5983	4042	2698376	0	99862637775	1970654344187	3114351586746	3279451754456	1.0	50.23151639461265	1.0	0.05067486242301852	0.05067486242301852	0.9998786700854422	99862637775.0	1970654344187.0
24	0.06149819595107162	0.9972203098846459	5844	4164	2698377	0	99143116584	1940564550242	3111354737203	3281880389616	1.0	50.23151639461265	1.0	0.05108983185930932	0.05108983185930932	0.9998786700854422	99143116584.0	1940564550242.0
26	0.06272805116860371	0.996125712727455	5711	4275	2698399	0	99832591337	1914019985400	3107595006478	3306082708875	1.0	8.634578637533417	1.0	0.05215859400555661	0.05215859400555661	0.9998786700854422	99832591337.0	1914019985400.0
28	0.06420433723142342	0.9982960624057546	5571	4379	2698435	0	99832586676	1870519360067	3100606814489	3317100561199	1.0	50.23151639461265	1.0	0.05337158695455796	0.05337158695455796	0.9998786700854422	99832586676.0	1870519360067.0
30	0.0653418821854167	0.996125712727455	5447	4498	2698440	0	99832586676	1841093760379	3098266087161	3327069391278	1.0	50.23151639461265	1.0	0.054224607580794185	0.054224607580794185	0.9998786700854422	99832586676.0	1841093760379.0
32	0.06671669575276745	0.996125712727455	5315	4626	2698444	0	99832586676	1803251124510	3093278703690	3338526313062	1.0	50.23151639461265	1.0	0.055362553400945556	0.055362553400945556	0.9998786700854422	99832586676.0	1803251124510.0
34	0.06705142063836239	0.996125712727455	5201	4726	2698458	0	99138572237	1774622024372	3088216835947	3359853609047	1.0	50.23151639461265	1.0	0.055864612788226256	0.055864612788226256	0.9998786700854422	99138572237.0	1774622024372.0
36	0.0680597097688472	0.996125712727455	5089	4822	2698474	0	99137328037	1746410993761	3082774937044	3383212966960	1.0	50.23151639461265	1.0	0.05676632155384104	0.05676632155384104	0.9998786700854422	99137328037.0	1746410993761.0
38	0.0692346409258947	0.996125712727455	4975	4919	2698491	0	99081052854	1715035285401	3077188734932	3384563689071	1.0	8.634578637533417	1.0	0.057772020026301336	0.057772020026301336	0.9998786700854422	99081052854.0	1715035285401.0
40	0.07071901981070329	0.996125712727455	4830	5031	2698524	0	99119722503	1681319595651	3064278384711	3393257221767	1.0	8.634578637533417	1.0	0.05895352838293736	0.05895352838293736	0.9998786700854422	99119722503.0	1681319595651.0
42	0.07210743530905611	0.996125712727455	4718	5127	2698540	0	99106357727	1650158244627	3057934183157	3418830923473	1.0	8.634578637533417	1.0	0.06005869924881168	0.06005869924881168	0.9998786700854422	99106357727.0	1650158244627.0
44	0.07349629024209349	0.996125712727455	4601	5242	2698539	0	99105528825	1618748558334	3058843235192	3420998384463	1.0	8.634578637533417	1.0	0.061223547236390084	0.061223547236390084	0.9998786700854422	99105528825.0	1618748558334.0
46	0.07431533941845468	0.996125712727455	4492	5338	2698571	0	99088631642	1600442538213	3059191065331	3464076795652	1.0	8.634578637533417	1.0	0.06191327040872021	0.06191327040872021	0.9998786700854422	99088631642.0	1600442538213.0
48	0.0754408736529423	0.996125712727455	4377	5449	2698575	0	99102102609	1577264915805	3056428292755	3482111271430	1.0	8.634578637533417	1.0	0.06283161542233415	0.06283161542233415	0.9998786700854422	99102102609.0	1577264915805.0
50	0.07653340982047421	0.996125712727455	4274	5526	2698601	0	99121648203	1559463729736	3052444328219	3497824401811	1.0	8.634578637533417	1.0	0.06356136812478493	0.06356136812478493	0.9998786700854422	99121648203.0	1559463729736.0
52	0.07721363448983048	0.996125712727455	4173	5620	2698608	0	99109192500	1535563003175	3053154118280	3520844913535	1.0	51.96665570513939	0.8662854062727419	0.06454257643292871	0.06454257643292871	0.9998786700854422	99109192500.0	1535563003175.0
54	0.07860263280769922	0.996125712727455	4069	5718	2698614	0	99802747268	1515219873385	3050465022706	3538605547368	1.0	51.96665570513939	0.8663275002879062	0.06586684151986519	0.06586684151986519	0.9998786700854422	99802747268.0	1515219873385.0
56	0.07982285439689792	0.996125712727455	3973	5787	2698641	0	99802805007	1494005947897	3044515098375	3556030634874	1.0	51.96665570513939	0.8716702848639891	0.06680214703795853	0.06680214703795853	0.9998786700854422	99802805007.0	1494005947897.0
