52	0.22192982895832386	0.6400350557971587	58970	23106	2626322	58733	22677382534	99602525930	24056735472626	25814240238382	1.0	6.819523608552607	0.9925495427018298	0.22767878949111708	0.22682670224405252	0.9445317671623321	22659460922.0	99929080131.0
54	0.22805306172641415	0.5636309017646289	57540	23442	2627421	57311	22693348789	98725345519	23777253698613	25644074737874	1.0	6.7208143092904455	0.8647033262661051	0.22986345268989303	0.23339526183596507	0.7658678448799332	23327098354.0	99858207954.0
56	0.22063363975401956	0.7055314811089276	55295	24032	2629029	55068	22276406099	99470349189	23114947121153	25093893342364	1.0	6.965250455747883	0.8384495970539849	0.22395021512062263	0.2238182089570511	0.7773885842965168	22241533793.0	99562336957.0
58	0.2235911939934007	0.5362026422541785	54817	24087	2629493	54581	22345659076	99251339030	22940048335780	24953206761453	1.0	6.807194287442225	0.603442632949737	0.22514214210496178	0.22596811211605178	0.7867978733616795	22561622431.0	99830333347.0
60	0.22645565089632488	0.6961186829311238	52516	24533	2631315	52290	23433589041	99717330697	22423036245358	24622084072363	1.0	6.79914014014988	0.3334193329067126	0.23500016373487823	0.23487925964244666	0.8564779239151766	23388972258.0	99513288963.0
62	0.22668239421737668	0.5536965790259601	51120	25274	2631968	50901	22372178182	99687890036	22288514833160	24610714442186	1.0	6.977495753883588	0.31909272591950905	0.22442222594861622	0.22414866863475288	0.7652924780374719	22375068423.0	99740038108.0
64	0.22760165092557402	0.5146364884128589	50074	25448	2632819	49853	24142233572	99320076590	22051157863395	24434042928423	1.0	6.798501985993334	0.49571783646424	0.24307505995651588	0.24437081173361036	0.8122136672461906	24389102391.0	99782087214.0
66	0.23527982004481252	0.5301864902392707	49189	25568	2633624	48979	24805222165	99270829519	21477174338153	23864492129058	1.0	6.807194287442225	0.47887426221379614	0.24987423078047705	0.24828486102790515	0.9575336108596892	24780488915.0	99812534109.0
68	0.22575712344427562	0.7886857865287658	46603	25057	2636732	46395	22350041722	99908881995	20777482251858	23210503274079	1.0	6.82220766882406	0.6307150965082969	0.2237042520715878	0.2241521191033593	0.807043434578239	22315016231.0	99537847352.0
70	0.23944098600196434	0.6726044449877109	46927	26690	2634759	46719	23737839721	99787470210	20952656336218	23516354587708	1.0	6.807194287442225	0.5714653690496803	0.2378839715151047	0.23815714177642527	0.9566919170159949	23762284203.0	99757436695.0
72	0.23671529172979225	0.6694206261194323	44401	26288	2637705	44202	24136065885	99414373523	20510952781166	23348176414721	1.0	6.7208143092904455	0.6621175406804082	0.24278245720087954	0.24331110044630194	0.7403417990618937	24254395788.0	99585809121.0
74	0.24011551960166022	0.4315185460915232	44354	26470	2637548	44152	24353912720	99614814477	20336757713206	23207444804327	1.0	6.7208143092904455	0.44300807255817876	0.24448083197126327	0.24598220853116837	0.9125014741649157	24541729458.0	99692326927.0
76	0.24115475984247176	0.4394917443196656	43378	26965	2638057	43183	23482194014	99942317405	20093510498590	23133399341269	1.0	6.798501985993334	0.772053724817647	0.23495746970567258	0.23504300780080137	0.7733930030197854	23447186729.0	99748740102.0
78	0.22695248469627796	0.7546929556091153	41123	27118	2640159	40936	23438111648	99570282763	19668564543366	22813744366218	1.0	6.575951815524636	0.7245397653966652	0.23539263922538067	0.23559792214245887	0.8803528643775733	23469519928.0	99500961883.0
80	0.24537031773647466	0.66932062005878	40476	26792	2641094	40304	25172933518	99647403133	19257389924336	22550968939775	1.0	6.718243541550623	0.3919635125987322	0.2526200656167781	0.2564828230774562	0.8202169779985332	25590073916.0	99927044682.0
82	0.24106023910157404	0.43299996447337297	39775	27685	2640933	39602	25249798735	99343169607	19351430770759	22866661403291	1.0	6.807194287442225	0.2783966812067125	0.25416743632086436	0.2554154538084739	0.43299996447337297	25473778577.0	99343169607.0
84	0.23201481004128607	0.5780948628095453	37498	27075	2643827	37330	24118410625	99653791643	18535073097459	22060270095687	1.0	6.798501985993334	0.4588214732266346	0.24202200666284587	0.24682186222032865	0.8624548537369844	24614548850.0	99792313482.0
86	0.250500647354451	0.48497967425546595	36653	28287	2643455	36494	25644674119	99186956448	18698804895983	22621803756093	1.0	6.737484531943671	0.3955946283602261	0.2585488559924161	0.25852678449173994	0.4209324159782736	25807537132.0	99759626666.0
88	0.26753380126357534	0.6677560278488687	34774	28096	2645508	34620	28183455348	98549370712	17867757112758	22085824360787	1.0	6.704704039575613	0.32395002910231435	0.2859831082063744	0.28734656722907426	0.7332775608235451	28222793105.0	99625066766.0
90	0.27004244104953307	0.37638279299557204	34105	30117	2644122	33962	28146248031	99563421255	18429958152782	23182293975191	1.0	6.554594575984972	0.39312297586403144	0.28269667390107406	0.2822847695388074	0.6535166954393833	28111249340.0	99431688939.0
92	0.2668272489225053	0.3755350005501566	31670	29627	2647045	31532	27134725274	99788064054	17690972436800	22815976550724	1.0	6.673141606918343	0.41310479772533537	0.27192355650186906	0.27289337509170675	0.7070123597985091	27096907646.0	99294853299.0
94	0.27372676683897934	0.5580114418377827	30361	30812	2647150	30231	26898841166	99629415434	17456893153669	23184223891275	1.0	5.559826095687892	0.3178586777484426	0.2699889490350294	0.2725578957605201	0.7202106633070102	26864922355.0	99508631315.0
96	0.2871272023962811	0.3278969899425861	29460	32614	2646258	29337	28497303093	99624006820	17547674802015	24252856290399	1.0	6.737484531943671	0.34996619929000305	0.2860485539844702	0.2865222182392134	0.7638124342804472	28497303093.0	99624006820.0
98	0.2884441039170251	0.4735778235153803	27961	35216	2645168	27864	27760120876	99917131436	17707458882572	25752698694601	1.0	6.798501985993334	0.14223275890634204	0.2778314436877245	0.2788806826820258	0.46151243913458734	27748019808.0	99513306750.0
100	0.31194410490554164	0.2824172122485194	14245	44936	2649176	14176	32799449930	99988578523	15751098972605	30414034377639	1.0	4.6064687563218705	0.2980393300730035	0.3280319653954803	0.3335431677698096	0.34906455167494743	33209854838.0	99620911111.0
